HOUR_ID,BUSINESS_ID,WEEKDAY_ID,OPEN_TIME,CLOSE_TIME
10028522,10007097,1,2000-01-01 09:00,2000-01-01 17:00
10028523,10007097,2,2000-01-01 09:00,2000-01-01 17:00
10028524,10007097,3,2000-01-01 09:00,2000-01-01 17:00
10028525,10007097,4,2000-01-01 09:00,2000-01-01 17:00
10028526,10007097,5,2000-01-01 09:00,2000-01-01 17:00
10028527,10007097,6,2000-01-01 09:00,2000-01-01 13:00
10028528,10007098,1,2000-01-01 08:00,2000-01-01 16:00
10028529,10007098,2,2000-01-01 08:00,2000-01-01 16:00
10028530,10007098,3,2000-01-01 08:00,2000-01-01 16:00
10028531,10007098,4,2000-01-01 08:00,2000-01-01 16:00
10028532,10007098,5,2000-01-01 08:00,2000-01-01 16:00
10028533,10007099,1,2000-01-01 11:00,2000-01-01 21:00
10028534,10007099,2,2000-01-01 11:00,2000-01-01 21:00
10028535,10007099,3,2000-01-01 11:00,2000-01-01 21:00
10028536,10007099,4,2000-01-01 11:00,2000-01-01 21:00
10028537,10007099,5,2000-01-01 11:00,2000-01-01 21:00
10028538,10007099,6,2000-01-01 11:00,2000-01-01 21:00
10028539,10007099,7,2000-01-01 11:00,2000-01-01 21:00
10028540,10007100,1,2000-01-01 07:00,2000-01-01 19:00
10028541,10007100,2,2000-01-01 07:00,2000-01-01 19:00
10028542,10007100,3,2000-01-01 07:00,2000-01-01 19:00
10028543,10007100,4,2000-01-01 07:00,2000-01-01 19:00
10028544,10007100,5,2000-01-01 07:00,2000-01-01 19:00
10028545,10007100,6,2000-01-01 07:00,2000-01-01 19:00
10028546,10007100,7,2000-01-01 08:00,2000-01-01 18:00
10028547,10007101,1,2000-01-01 00:00,2000-01-01 00:00
10028548,10007101,2,2000-01-01 00:00,2000-01-01 00:00
10028549,10007101,3,2000-01-01 00:00,2000-01-01 00:00
10028550,10007101,4,2000-01-01 00:00,2000-01-01 00:00
10028551,10007101,5,2000-01-01 00:00,2000-01-01 00:00
10028552,10007101,6,2000-01-01 00:00,2000-01-01 00:00
10028553,10007101,7,2000-01-01 00:00,2000-01-01 00:00
10028554,10007102,1,2000-01-01 08:00,2000-01-01 16:00
10028555,10007102,2,2000-01-01 08:00,2000-01-01 16:00
10028556,10007102,3,2000-01-01 08:00,2000-01-01 16:00
10028557,10007102,4,2000-01-01 08:00,2000-01-01 16:00
10028558,10007102,5,2000-01-01 08:00,2000-01-01 16:00
10028559,10007102,6,2000-01-01 09:00,2000-01-01 14:00
10028560,10007103,1,2000-01-01 11:00,2000-01-01 18:00
10028561,10007103,2,2000-01-01 11:00,2000-01-01 18:00
10028562,10007103,3,2000-01-01 11:00,2000-01-01 18:00
10028563,10007103,4,2000-01-01 11:00,2000-01-01 18:00
10028564,10007103,5,2000-01-01 11:00,2000-01-01 18:00
10028565,10007103,6,2000-01-01 11:00,2000-01-01 18:00
10028566,10007103,7,2000-01-01 09:00,2000-01-01 18:00
10028567,10007105,1,2000-01-01 08:00,2000-01-01 17:00
10028568,10007105,2,2000-01-01 10:00,2000-01-01 19:00
10028569,10007105,3,2000-01-01 09:00,2000-01-01 17:00
10028570,10007105,4,2000-01-01 07:00,2000-01-01 14:00
10028571,10007105,5,2000-01-01 08:00,2000-01-01 13:00
10028572,10007109,1,2000-01-01 11:30,2000-01-01 22:00
10028573,10007109,2,2000-01-01 11:30,2000-01-01 22:00
10028574,10007109,3,2000-01-01 11:30,2000-01-01 22:00
10028575,10007109,4,2000-01-01 11:30,2000-01-01 22:00
10028576,10007109,5,2000-01-01 11:30,2000-01-01 22:00
10028577,10007109,6,2000-01-01 11:30,2000-01-01 22:00
10028578,10007109,7,2000-01-01 08:30,2000-01-01 22:00
10028579,10007111,1,2000-01-01 07:00,2000-01-01 20:00
10028580,10007111,2,2000-01-01 07:00,2000-01-01 20:00
10028581,10007111,3,2000-01-01 07:00,2000-01-01 20:00
10028582,10007111,4,2000-01-01 07:00,2000-01-01 20:00
10028583,10007111,5,2000-01-01 07:00,2000-01-01 20:00
10028584,10007111,6,2000-01-01 07:00,2000-01-01 19:00
10028585,10007111,7,2000-01-01 10:00,2000-01-01 17:00
10028586,10007112,1,2000-01-01 08:00,2000-01-01 17:00
10028587,10007112,2,2000-01-01 08:00,2000-01-01 17:00
10028588,10007112,3,2000-01-01 08:00,2000-01-01 17:00
10028589,10007112,4,2000-01-01 08:00,2000-01-01 17:00
10028590,10007112,5,2000-01-01 08:00,2000-01-01 17:00
10028591,10007115,1,2000-01-01 10:30,2000-01-01 21:00
10028592,10007115,2,2000-01-01 10:30,2000-01-01 21:00
10028593,10007115,3,2000-01-01 10:30,2000-01-01 21:00
10028594,10007115,4,2000-01-01 10:30,2000-01-01 21:00
10028595,10007115,5,2000-01-01 10:30,2000-01-01 22:00
10028596,10007115,6,2000-01-01 10:30,2000-01-01 22:00
10028597,10007115,7,2000-01-01 11:00,2000-01-01 21:00
10028598,10007119,1,2000-01-01 07:00,2000-01-01 20:00
10028599,10007119,2,2000-01-01 07:00,2000-01-01 20:00
10028600,10007119,3,2000-01-01 07:00,2000-01-01 20:00
10028601,10007119,4,2000-01-01 07:00,2000-01-01 20:00
10028602,10007119,5,2000-01-01 07:00,2000-01-01 20:00
10028603,10007119,6,2000-01-01 07:00,2000-01-01 20:00
10028604,10007119,7,2000-01-01 07:00,2000-01-01 20:00
10028605,10007123,1,2000-01-01 00:00,2000-01-01 00:00
10028606,10007123,2,2000-01-01 00:00,2000-01-01 00:00
10028607,10007123,3,2000-01-01 00:00,2000-01-01 00:00
10028608,10007123,4,2000-01-01 00:00,2000-01-01 00:00
10028609,10007123,5,2000-01-01 00:00,2000-01-01 00:00
10028610,10007123,6,2000-01-01 00:00,2000-01-01 00:00
10028611,10007123,7,2000-01-01 00:00,2000-01-01 00:00
10028612,10007124,1,2000-01-01 00:00,2000-01-01 00:00
10028613,10007124,2,2000-01-01 00:00,2000-01-01 00:00
10028614,10007124,3,2000-01-01 00:00,2000-01-01 00:00
10028615,10007124,4,2000-01-01 00:00,2000-01-01 00:00
10028616,10007124,5,2000-01-01 00:00,2000-01-01 00:00
10028617,10007124,6,2000-01-01 00:00,2000-01-01 00:00
10028618,10007124,7,2000-01-01 00:00,2000-01-01 00:00
10028619,10007125,1,2000-01-01 06:30,2000-01-01 18:00
10028620,10007125,2,2000-01-01 06:30,2000-01-01 18:00
10028621,10007125,3,2000-01-01 06:30,2000-01-01 18:00
10028622,10007125,4,2000-01-01 06:30,2000-01-01 18:00
10028623,10007125,5,2000-01-01 06:30,2000-01-01 18:00
10028624,10007126,1,2000-01-01 09:00,2000-01-01 17:00
10028625,10007126,2,2000-01-01 09:00,2000-01-01 17:00
10028626,10007126,3,2000-01-01 09:00,2000-01-01 17:00
10028627,10007126,4,2000-01-01 09:00,2000-01-01 17:00
10028628,10007126,5,2000-01-01 09:00,2000-01-01 17:00
10028629,10007126,6,2000-01-01 09:00,2000-01-01 17:00
10028630,10007127,1,2000-01-01 07:00,2000-01-01 18:00
10028631,10007127,2,2000-01-01 07:00,2000-01-01 18:00
10028632,10007127,3,2000-01-01 07:00,2000-01-01 18:00
10028633,10007127,4,2000-01-01 07:00,2000-01-01 18:00
10028634,10007127,5,2000-01-01 07:00,2000-01-01 18:00
10028635,10007127,6,2000-01-01 07:30,2000-01-01 17:00
10028636,10007128,1,2000-01-01 09:00,2000-01-01 20:00
10028637,10007128,2,2000-01-01 09:00,2000-01-01 20:00
10028638,10007128,3,2000-01-01 09:00,2000-01-01 20:00
10028639,10007128,4,2000-01-01 09:00,2000-01-01 20:00
10028640,10007128,5,2000-01-01 09:00,2000-01-01 20:00
10028641,10007128,6,2000-01-01 09:00,2000-01-01 20:00
10028642,10007128,7,2000-01-01 10:00,2000-01-01 18:00
10028643,10007129,1,2000-01-01 09:00,2000-01-01 18:00
10028644,10007129,2,2000-01-01 09:00,2000-01-01 18:00
10028645,10007129,3,2000-01-01 09:00,2000-01-01 18:00
10028646,10007129,4,2000-01-01 09:00,2000-01-01 18:00
10028647,10007129,5,2000-01-01 09:00,2000-01-01 18:00
10028648,10007129,6,2000-01-01 09:00,2000-01-01 15:00
10028649,10007132,1,2000-01-01 09:00,2000-01-01 17:00
10028650,10007132,2,2000-01-01 09:00,2000-01-01 17:00
10028651,10007132,3,2000-01-01 09:00,2000-01-01 17:00
10028652,10007132,4,2000-01-01 09:00,2000-01-01 17:00
10028653,10007132,5,2000-01-01 09:00,2000-01-01 17:00
10028654,10007135,2,2000-01-01 10:00,2000-01-01 17:00
10028655,10007135,3,2000-01-01 10:00,2000-01-01 17:00
10028656,10007135,4,2000-01-01 10:00,2000-01-01 17:00
10028657,10007135,5,2000-01-01 10:00,2000-01-01 17:00
10028658,10007135,6,2000-01-01 10:00,2000-01-01 17:00
10028659,10007137,1,2000-01-01 07:00,2000-01-01 19:00
10028660,10007137,2,2000-01-01 07:00,2000-01-01 19:00
10028661,10007137,3,2000-01-01 07:00,2000-01-01 19:00
10028662,10007137,4,2000-01-01 07:00,2000-01-01 19:00
10028663,10007137,5,2000-01-01 07:00,2000-01-01 19:00
10028664,10007137,6,2000-01-01 07:00,2000-01-01 18:00
10028665,10007137,7,2000-01-01 07:00,2000-01-01 18:00
10028666,10007140,1,2000-01-01 08:30,2000-01-01 16:30
10028667,10007140,2,2000-01-01 07:00,2000-01-01 16:00
10028668,10007140,3,2000-01-01 08:00,2000-01-01 17:00
10028669,10007140,4,2000-01-01 09:00,2000-01-01 18:00
10028670,10007141,1,2000-01-01 08:00,2000-01-01 17:00
10028671,10007141,2,2000-01-01 08:00,2000-01-01 17:00
10028672,10007141,3,2000-01-01 08:00,2000-01-01 17:00
10028673,10007141,4,2000-01-01 08:00,2000-01-01 17:00
10028674,10007141,5,2000-01-01 08:00,2000-01-01 17:00
10028675,10007142,1,2000-01-01 09:00,2000-01-01 17:00
10028676,10007142,2,2000-01-01 09:00,2000-01-01 17:00
10028677,10007142,3,2000-01-01 09:00,2000-01-01 17:00
10028678,10007142,4,2000-01-01 09:00,2000-01-01 17:00
10028679,10007142,5,2000-01-01 09:00,2000-01-01 17:00
10028680,10007144,1,2000-01-01 10:00,2000-01-01 21:00
10028681,10007144,2,2000-01-01 10:00,2000-01-01 21:00
10028682,10007144,3,2000-01-01 10:00,2000-01-01 21:00
10028683,10007144,4,2000-01-01 10:00,2000-01-01 21:00
10028684,10007144,5,2000-01-01 10:00,2000-01-01 23:00
10028685,10007144,6,2000-01-01 10:00,2000-01-01 23:00
10028686,10007144,7,2000-01-01 10:00,2000-01-01 21:00
10028687,10007146,1,2000-01-01 10:00,2000-01-01 21:00
10028688,10007146,2,2000-01-01 10:00,2000-01-01 21:00
10028689,10007146,3,2000-01-01 10:00,2000-01-01 21:00
10028690,10007146,4,2000-01-01 10:00,2000-01-01 21:00
10028691,10007146,5,2000-01-01 10:00,2000-01-01 21:00
10028692,10007146,6,2000-01-01 10:00,2000-01-01 21:00
10028693,10007146,7,2000-01-01 11:00,2000-01-01 18:00
10028694,10007148,1,2000-01-01 11:00,2000-01-01 22:00
10028695,10007148,2,2000-01-01 11:00,2000-01-01 22:00
10028696,10007148,3,2000-01-01 11:00,2000-01-01 22:00
10028697,10007148,4,2000-01-01 11:00,2000-01-01 22:00
10028698,10007148,5,2000-01-01 11:00,2000-01-01 23:00
10028699,10007148,6,2000-01-01 11:00,2000-01-01 23:00
10028700,10007148,7,2000-01-01 11:00,2000-01-01 22:00
10028701,10007150,2,2000-01-01 10:00,2000-01-01 17:00
10028702,10007150,3,2000-01-01 10:00,2000-01-01 17:00
10028703,10007150,4,2000-01-01 10:00,2000-01-01 17:00
10028704,10007150,5,2000-01-01 10:00,2000-01-01 17:00
10028705,10007150,6,2000-01-01 10:00,2000-01-01 17:00
10028706,10007150,7,2000-01-01 13:00,2000-01-01 17:00
10028707,10007153,1,2000-01-01 10:00,2000-01-01 21:00
10028708,10007153,2,2000-01-01 10:00,2000-01-01 21:00
10028709,10007153,3,2000-01-01 10:00,2000-01-01 21:00
10028710,10007153,4,2000-01-01 10:00,2000-01-01 21:00
10028711,10007153,5,2000-01-01 10:00,2000-01-01 21:00
10028712,10007153,6,2000-01-01 10:00,2000-01-01 17:00
10028713,10007155,1,2000-01-01 11:00,2000-01-01 21:00
10028714,10007155,2,2000-01-01 11:00,2000-01-01 21:00
10028715,10007155,3,2000-01-01 11:00,2000-01-01 21:00
10028716,10007155,4,2000-01-01 11:00,2000-01-01 21:00
10028717,10007155,5,2000-01-01 11:00,2000-01-01 22:00
10028718,10007155,6,2000-01-01 17:00,2000-01-01 22:00
10028719,10007155,7,2000-01-01 16:00,2000-01-01 21:00
10028720,10007157,1,2000-01-01 00:00,2000-01-01 00:00
10028721,10007157,2,2000-01-01 00:00,2000-01-01 00:00
10028722,10007157,3,2000-01-01 00:00,2000-01-01 00:00
10028723,10007157,4,2000-01-01 00:00,2000-01-01 00:00
10028724,10007157,5,2000-01-01 00:00,2000-01-01 00:00
10028725,10007157,6,2000-01-01 00:00,2000-01-01 00:00
10028726,10007157,7,2000-01-01 00:00,2000-01-01 00:00
10028727,10007158,1,2000-01-01 08:00,2000-01-01 17:00
10028728,10007158,2,2000-01-01 08:00,2000-01-01 17:00
10028729,10007158,3,2000-01-01 08:00,2000-01-01 17:00
10028730,10007158,4,2000-01-01 08:00,2000-01-01 17:00
10028731,10007158,5,2000-01-01 08:00,2000-01-01 17:00
10028732,10007159,1,2000-01-01 07:00,2000-01-01 22:00
10028733,10007159,2,2000-01-01 07:00,2000-01-01 22:00
10028734,10007159,3,2000-01-01 07:00,2000-01-01 22:00
10028735,10007159,4,2000-01-01 07:00,2000-01-01 22:00
10028736,10007159,5,2000-01-01 07:00,2000-01-01 22:00
10028737,10007159,6,2000-01-01 07:00,2000-01-01 22:00
10028738,10007159,7,2000-01-01 07:00,2000-01-01 22:00
10028739,10007161,1,2000-01-01 08:30,2000-01-01 17:30
10028740,10007161,2,2000-01-01 14:00,2000-01-01 17:00
10028741,10007161,3,2000-01-01 08:30,2000-01-01 17:30
10028742,10007161,4,2000-01-01 14:00,2000-01-01 17:00
10028743,10007161,5,2000-01-01 08:30,2000-01-01 17:30
10028744,10007163,1,2000-01-01 10:00,2000-01-01 21:00
10028745,10007163,2,2000-01-01 10:00,2000-01-01 21:00
10028746,10007163,3,2000-01-01 10:00,2000-01-01 21:00
10028747,10007163,4,2000-01-01 10:00,2000-01-01 21:00
10028748,10007163,5,2000-01-01 10:00,2000-01-01 21:00
10028749,10007163,6,2000-01-01 10:00,2000-01-01 21:00
10028750,10007163,7,2000-01-01 11:00,2000-01-01 18:00
10028751,10007165,1,2000-01-01 07:00,2000-01-01 16:30
10028752,10007165,2,2000-01-01 07:00,2000-01-01 17:00
10028753,10007165,3,2000-01-01 07:00,2000-01-01 17:00
10028754,10007165,4,2000-01-01 07:00,2000-01-01 17:00
10028755,10007165,5,2000-01-01 07:00,2000-01-01 16:30
10028756,10007165,6,2000-01-01 08:00,2000-01-01 13:00
10028757,10007166,7,2000-01-01 00:00,2000-01-01 00:00
10028758,10007167,1,2000-01-01 11:00,2000-01-01 20:00
10028759,10007167,2,2000-01-01 11:00,2000-01-01 20:00
10028760,10007167,3,2000-01-01 11:00,2000-01-01 20:00
10028761,10007167,4,2000-01-01 11:00,2000-01-01 20:00
10028762,10007167,5,2000-01-01 11:00,2000-01-01 20:00
10028763,10007167,6,2000-01-01 11:00,2000-01-01 20:00
10028764,10007167,7,2000-01-01 11:00,2000-01-01 18:00
10028765,10007168,1,2000-01-01 09:00,2000-01-01 23:00
10028766,10007168,2,2000-01-01 09:00,2000-01-01 23:00
10028767,10007168,3,2000-01-01 09:00,2000-01-01 23:00
10028768,10007168,4,2000-01-01 09:00,2000-01-01 23:00
10028769,10007168,5,2000-01-01 09:00,2000-01-01 23:00
10028770,10007168,6,2000-01-01 06:00,2000-01-01 23:00
10028771,10007168,7,2000-01-01 06:00,2000-01-01 23:00
10028772,10007169,1,2000-01-01 06:00,2000-01-01 14:00
10028773,10007169,2,2000-01-01 06:00,2000-01-01 14:00
10028774,10007169,3,2000-01-01 06:00,2000-01-01 14:00
10028775,10007169,4,2000-01-01 06:00,2000-01-01 14:00
10028776,10007169,5,2000-01-01 06:00,2000-01-01 14:00
10028777,10007169,6,2000-01-01 06:00,2000-01-01 14:00
10028778,10007169,7,2000-01-01 06:00,2000-01-01 14:00
10028779,10007170,1,2000-01-01 10:00,2000-01-01 21:00
10028780,10007170,2,2000-01-01 10:00,2000-01-01 21:00
10028781,10007170,3,2000-01-01 10:00,2000-01-01 21:00
10028782,10007170,4,2000-01-01 10:00,2000-01-01 21:00
10028783,10007170,5,2000-01-01 10:00,2000-01-01 21:00
10028784,10007170,6,2000-01-01 09:00,2000-01-01 21:00
10028785,10007170,7,2000-01-01 10:00,2000-01-01 19:00
10028786,10007171,1,2000-01-01 11:00,2000-01-01 22:00
10028787,10007171,2,2000-01-01 11:00,2000-01-01 22:00
10028788,10007171,3,2000-01-01 11:00,2000-01-01 22:00
10028789,10007171,4,2000-01-01 11:00,2000-01-01 22:00
10028790,10007171,5,2000-01-01 11:00,2000-01-01 23:00
10028791,10007171,6,2000-01-01 11:00,2000-01-01 23:00
10028792,10007171,7,2000-01-01 11:00,2000-01-01 22:00
10028793,10007173,1,2000-01-01 10:00,2000-01-01 21:00
10028794,10007173,2,2000-01-01 10:00,2000-01-01 21:00
10028795,10007173,3,2000-01-01 10:00,2000-01-01 21:00
10028796,10007173,4,2000-01-01 10:00,2000-01-01 21:00
10028797,10007173,5,2000-01-01 10:00,2000-01-01 21:00
10028798,10007173,6,2000-01-01 10:00,2000-01-01 21:00
10028799,10007173,7,2000-01-01 11:00,2000-01-01 18:00
10028800,10007174,1,2000-01-01 10:00,2000-01-01 21:30
10028801,10007174,2,2000-01-01 10:00,2000-01-01 21:30
10028802,10007174,3,2000-01-01 10:00,2000-01-01 21:30
10028803,10007174,4,2000-01-01 10:00,2000-01-01 21:30
10028804,10007174,5,2000-01-01 10:00,2000-01-01 21:30
10028805,10007174,6,2000-01-01 11:00,2000-01-01 19:00
10028806,10007177,1,2000-01-01 07:00,2000-01-01 16:00
10028807,10007177,2,2000-01-01 09:00,2000-01-01 18:00
10028808,10007177,3,2000-01-01 07:00,2000-01-01 16:00
10028809,10007177,4,2000-01-01 09:00,2000-01-01 18:00
10028810,10007177,5,2000-01-01 09:00,2000-01-01 13:00
10028811,10007180,1,2000-01-01 07:00,2000-01-01 17:00
10028812,10007180,2,2000-01-01 07:00,2000-01-01 17:00
10028813,10007180,3,2000-01-01 07:00,2000-01-01 17:00
10028814,10007180,4,2000-01-01 07:00,2000-01-01 17:00
10028815,10007180,5,2000-01-01 07:00,2000-01-01 17:00
10028816,10007180,6,2000-01-01 07:00,2000-01-01 15:00
10028817,10007181,1,2000-01-01 09:00,2000-01-01 17:00
10028818,10007181,2,2000-01-01 09:00,2000-01-01 17:00
10028819,10007181,3,2000-01-01 09:00,2000-01-01 17:00
10028820,10007181,4,2000-01-01 09:00,2000-01-01 17:00
10028821,10007181,5,2000-01-01 09:00,2000-01-01 17:00
10028822,10007182,1,2000-01-01 07:00,2000-01-01 21:00
10028823,10007182,2,2000-01-01 07:00,2000-01-01 21:00
10028824,10007182,3,2000-01-01 07:00,2000-01-01 21:00
10028825,10007182,4,2000-01-01 07:00,2000-01-01 21:00
10028826,10007182,5,2000-01-01 07:00,2000-01-01 21:00
10028827,10007182,6,2000-01-01 07:00,2000-01-01 21:00
10028828,10007182,7,2000-01-01 07:00,2000-01-01 21:00
10028829,10007183,1,2000-01-01 09:00,2000-01-01 09:00
10028830,10007183,2,2000-01-01 09:00,2000-01-01 09:00
10028831,10007183,3,2000-01-01 09:00,2000-01-01 09:00
10028832,10007183,4,2000-01-01 09:00,2000-01-01 09:00
10028833,10007183,5,2000-01-01 09:00,2000-01-01 09:00
10028834,10007183,6,2000-01-01 09:00,2000-01-01 09:00
10028835,10007183,7,2000-01-01 09:00,2000-01-01 09:00
10028836,10007184,1,2000-01-01 09:00,2000-01-01 17:00
10028837,10007184,2,2000-01-01 09:00,2000-01-01 17:00
10028838,10007184,3,2000-01-01 09:00,2000-01-01 17:00
10028839,10007184,4,2000-01-01 09:00,2000-01-01 17:00
10028840,10007184,5,2000-01-01 09:00,2000-01-01 17:00
10028841,10007184,6,2000-01-01 10:00,2000-01-01 17:00
10028842,10007184,7,2000-01-01 12:00,2000-01-01 17:00
10028843,10007185,1,2000-01-01 11:00,2000-01-01 23:00
10028844,10007185,2,2000-01-01 11:00,2000-01-01 23:00
10028845,10007185,3,2000-01-01 11:00,2000-01-01 23:00
10028846,10007185,4,2000-01-01 11:00,2000-01-01 23:00
10028847,10007185,5,2000-01-01 11:00,2000-01-01 23:00
10028848,10007185,6,2000-01-01 11:00,2000-01-01 23:00
10028849,10007185,7,2000-01-01 11:00,2000-01-01 23:00
10028850,10007186,1,2000-01-01 08:00,2000-01-01 17:00
10028851,10007186,2,2000-01-01 08:00,2000-01-01 17:00
10028852,10007186,4,2000-01-01 08:00,2000-01-01 17:00
10028853,10007186,5,2000-01-01 08:00,2000-01-01 14:00
10028854,10007187,1,2000-01-01 11:00,2000-01-01 21:30
10028855,10007187,2,2000-01-01 11:00,2000-01-01 21:30
10028856,10007187,3,2000-01-01 11:00,2000-01-01 21:30
10028857,10007187,4,2000-01-01 11:00,2000-01-01 21:30
10028858,10007187,5,2000-01-01 11:00,2000-01-01 21:30
10028859,10007187,6,2000-01-01 11:00,2000-01-01 21:30
10028860,10007187,7,2000-01-01 12:00,2000-01-01 21:30
10028861,10007189,1,2000-01-01 07:30,2000-01-01 17:00
10028862,10007189,2,2000-01-01 07:30,2000-01-01 17:00
10028863,10007189,3,2000-01-01 07:30,2000-01-01 17:00
10028864,10007189,4,2000-01-01 07:30,2000-01-01 17:00
10028865,10007189,5,2000-01-01 07:30,2000-01-01 17:00
10028866,10007189,6,2000-01-01 07:30,2000-01-01 17:00
10028867,10007189,7,2000-01-01 07:30,2000-01-01 16:00
10028868,10007190,1,2000-01-01 07:00,2000-01-01 19:00
10028869,10007190,2,2000-01-01 07:00,2000-01-01 19:00
10028870,10007190,3,2000-01-01 07:00,2000-01-01 19:00
10028871,10007190,4,2000-01-01 07:00,2000-01-01 19:00
10028872,10007190,5,2000-01-01 07:00,2000-01-01 19:00
10028873,10007190,6,2000-01-01 08:00,2000-01-01 17:00
10028874,10007191,1,2000-01-01 15:00,2000-01-01 18:30
10028875,10007191,2,2000-01-01 15:00,2000-01-01 18:30
10028876,10007191,3,2000-01-01 15:00,2000-01-01 18:30
10028877,10007191,4,2000-01-01 15:00,2000-01-01 18:30
10028878,10007191,5,2000-01-01 15:00,2000-01-01 18:30
10028879,10007191,6,2000-01-01 09:00,2000-01-01 14:00
10028880,10007192,1,2000-01-01 08:00,2000-01-01 04:30
10028881,10007192,2,2000-01-01 08:00,2000-01-01 04:30
10028882,10007192,3,2000-01-01 08:00,2000-01-01 04:30
10028883,10007192,4,2000-01-01 08:00,2000-01-01 04:30
10028884,10007192,5,2000-01-01 08:00,2000-01-01 04:30
10028885,10007193,1,2000-01-01 10:30,2000-01-01 21:00
10028886,10007193,2,2000-01-01 10:30,2000-01-01 21:00
10028887,10007193,3,2000-01-01 10:30,2000-01-01 21:00
10028888,10007193,4,2000-01-01 10:30,2000-01-01 21:00
10028889,10007193,5,2000-01-01 10:30,2000-01-01 21:00
10028890,10007193,6,2000-01-01 10:30,2000-01-01 21:00
10028891,10007193,7,2000-01-01 11:00,2000-01-01 20:00
10028892,10007194,1,2000-01-01 07:30,2000-01-01 20:00
10028893,10007194,2,2000-01-01 07:30,2000-01-01 20:00
10028894,10007194,3,2000-01-01 07:30,2000-01-01 20:00
10028895,10007194,4,2000-01-01 07:30,2000-01-01 20:00
10028896,10007194,5,2000-01-01 07:30,2000-01-01 20:00
10028897,10007194,6,2000-01-01 07:00,2000-01-01 19:00
10028898,10007194,7,2000-01-01 09:00,2000-01-01 17:00
10028899,10007195,1,2000-01-01 11:00,2000-01-01 01:00
10028900,10007195,2,2000-01-01 11:00,2000-01-01 01:00
10028901,10007195,3,2000-01-01 11:00,2000-01-01 01:00
10028902,10007195,4,2000-01-01 11:00,2000-01-01 02:00
10028903,10007195,5,2000-01-01 11:00,2000-01-01 02:00
10028904,10007195,6,2000-01-01 11:00,2000-01-01 02:00
10028905,10007195,7,2000-01-01 11:00,2000-01-01 00:00
10028906,10007196,1,2000-01-01 10:00,2000-01-01 21:00
10028907,10007196,2,2000-01-01 10:00,2000-01-01 21:00
10028908,10007196,3,2000-01-01 10:00,2000-01-01 21:00
10028909,10007196,4,2000-01-01 10:00,2000-01-01 21:00
10028910,10007196,5,2000-01-01 10:00,2000-01-01 21:00
10028911,10007196,6,2000-01-01 10:00,2000-01-01 21:00
10028912,10007196,7,2000-01-01 11:00,2000-01-01 18:00
10028913,10007197,1,2000-01-01 09:30,2000-01-01 21:30
10028914,10007197,2,2000-01-01 09:30,2000-01-01 22:00
10028915,10007197,3,2000-01-01 09:30,2000-01-01 22:00
10028916,10007197,4,2000-01-01 09:30,2000-01-01 22:00
10028917,10007197,5,2000-01-01 09:30,2000-01-01 22:00
10028918,10007197,6,2000-01-01 09:00,2000-01-01 22:30
10028919,10007197,7,2000-01-01 09:00,2000-01-01 22:30
10028920,10007198,1,2000-01-01 06:00,2000-01-01 22:00
10028921,10007198,2,2000-01-01 06:00,2000-01-01 22:00
10028922,10007198,3,2000-01-01 06:00,2000-01-01 22:00
10028923,10007198,4,2000-01-01 06:00,2000-01-01 22:00
10028924,10007198,5,2000-01-01 06:00,2000-01-01 23:00
10028925,10007198,6,2000-01-01 06:00,2000-01-01 23:00
10028926,10007198,7,2000-01-01 06:00,2000-01-01 22:00
10028927,10007199,1,2000-01-01 10:00,2000-01-01 20:00
10028928,10007199,2,2000-01-01 10:00,2000-01-01 20:00
10028929,10007199,3,2000-01-01 10:00,2000-01-01 20:00
10028930,10007199,4,2000-01-01 10:00,2000-01-01 20:00
10028931,10007199,5,2000-01-01 10:00,2000-01-01 20:00
10028932,10007199,6,2000-01-01 10:00,2000-01-01 20:00
10028933,10007199,7,2000-01-01 11:00,2000-01-01 19:00
10028934,10007200,1,2000-01-01 08:00,2000-01-01 17:00
10028935,10007200,2,2000-01-01 08:00,2000-01-01 17:00
10028936,10007200,3,2000-01-01 08:00,2000-01-01 17:00
10028937,10007200,4,2000-01-01 08:00,2000-01-01 17:00
10028938,10007200,5,2000-01-01 08:00,2000-01-01 17:00
10028939,10007201,1,2000-01-01 10:00,2000-01-01 21:00
10028940,10007201,2,2000-01-01 10:00,2000-01-01 21:00
10028941,10007201,3,2000-01-01 10:00,2000-01-01 21:00
10028942,10007201,4,2000-01-01 10:00,2000-01-01 21:00
10028943,10007201,5,2000-01-01 10:00,2000-01-01 21:00
10028944,10007201,6,2000-01-01 10:00,2000-01-01 21:00
10028945,10007201,7,2000-01-01 11:00,2000-01-01 18:00
10028946,10007202,1,2000-01-01 06:00,2000-01-01 23:00
10028947,10007202,2,2000-01-01 06:00,2000-01-01 23:00
10028948,10007202,3,2000-01-01 06:00,2000-01-01 23:00
10028949,10007202,4,2000-01-01 06:00,2000-01-01 23:00
10028950,10007202,5,2000-01-01 06:00,2000-01-01 23:00
10028951,10007202,6,2000-01-01 06:00,2000-01-01 23:00
10028952,10007202,7,2000-01-01 06:00,2000-01-01 23:00
10028953,10007207,1,2000-01-01 10:00,2000-01-01 21:00
10028954,10007207,2,2000-01-01 10:00,2000-01-01 21:00
10028955,10007207,3,2000-01-01 10:00,2000-01-01 21:00
10028956,10007207,4,2000-01-01 10:00,2000-01-01 21:00
10028957,10007207,5,2000-01-01 10:00,2000-01-01 21:00
